5848261	100646345
1160111	100646444
1160111	100646327
1160111	100646345
2676389	100646444
2676389	100646327
2676389	100646345
4868668	100646444
4868668	100646327
4868668	100646345
2715021	100646444
2715021	100646327
2715021	100646345
435407	100646444
435407	100646327
435407	100646345
1289766	100646444
1289766	100646327
1289766	100646722
2793630	100646444
2793630	100646327
2793630	100646345
4791484	100646444
4791484	100646327
4791484	100646345
120440	100646444
120440	100646327
120440	100646345
5736227	100646444
5736227	100646327
5736227	100646345
4849957	100646444
4849957	100646327
4849957	100646345
2747838	100646444
2747838	100646327
2747838	100646345
4227117	100646444
4227117	100646327
4227117	100646345
3414959	100646444
3414959	100646327
3414959	100646345
3356576	100646345
3356576	100646722
3779842	100646444
3779842	100646327
3779842	100646345
4176468	100646444
4176468	100646327
4176468	100646345
3705697	100646444
3705697	100646327
3705697	100646345
4183173	100646444
4183173	100646327
4183173	100646345
3023217	100646444
3023217	100646327
3023217	100646345
2831019	100646444
2831019	100646327
2831019	100646345
974308	100646444
974308	100646327
974308	100646345
2138628	100647068
3715859	100646782
3695483	100647068
3874654	100646782
2875622	100647068
4867837	100646952
4867837	100646909
4867837	100646765
4867837	100646947
4867837	100646960
4512412	100647232
4512412	100647235
4512412	100647228
308659	100646782
8241668	100646872
8203443	100647068
4184875	100646952
4184875	100646909
4184875	100646765
4184875	100646947
4184875	100646960
4946722	100646872
2192153	100646782
2717771	100647068
3921154	100647068
1476985	100647336
4527035	100646952
4527035	100646909
4527035	100646765
4527035	100646947
4527035	100646960
1012024	100646872
3335742	100646952
3335742	100646909
3335742	100646765
3335742	100646947
3335742	100646960
2759831	100647068
858081	100647226
858081	100647235
3389973	100647230
3389973	100647226
3389973	100647235
3389973	100647228
2681058	100647336
2744386	100646952
2744386	100646760
2744386	100646765
2744386	100646909
2744386	100646960
3707589	100646952
3707589	100646760
3707589	100646765
3707589	100646909
3707589	100646960
3826869	100646952
3826869	100646909
3826869	100646765
3826869	100646947
3826869	100646960
4509355	100646872
2711558	100647068
687352	100647336
7103275	100647336
3795348	100647336
3767761	100647068
3744773	100647068
2720933	100646782
2766709	100647068
2709152	100647068
2696830	100647068
3760680	100646872
5880330	100647336
5125644	100647068
3405348	100647226
5542548	100646952
5542548	100646909
5542548	100646765
5542548	100646947
5542548	100646960
495101	100647226
495101	100647228
3463309	100647226
3463309	100647232
3463309	100647237
3463309	100647235
3463309	100647228
654553	100647068
8252526	100647336
584927	100646952
584927	100646909
584927	100646765
584927	100646947
584927	100646960
9484833	100646782
2810014	100647068
8227578	100647068
3316732	100647226
3511971	100647232
3511971	100647237
3511971	100647235
7091933	100647068
3822182	100647230
3822182	100647232
3822182	100647237
3822182	100647235
3822182	100647228
3709538	100647230
3709538	100647226
3709538	100647235
3709538	100647228
10621023	100647336
113541	100647230
113541	100647226
113541	100647232
113541	100647228
3708507	100647068
7599123	100647068
3800347	100647068
6054709	100646952
6054709	100646909
6054709	100646765
6054709	100646947
6054709	100646960
3413259	100646782
582495	100647336
2013521	100646872
2781769	100646872
3703893	100647230
3703893	100647226
864576	100647068
2659347	100646952
2659347	100646909
2659347	100646765
3317343	100647226
4848171	100647068
4224736	100647068
628492	100647230
628492	100647232
628492	100647237
628492	100647235
2805744	100647068
5867201	100647068
1251524	100647336
3466872	100646872
4215218	100646872
3476662	100647336
3323402	100646952
3323402	100646909
3323402	100646765
3323402	100646947
3323402	100646960
2727185	100647068
543999	100647232
3357182	100647232
3357182	100647237
3357182	100647235
4855862	100646872
525279	100647232
525279	100647237
1533452	100647336
3444650	100647226
5847207	100647336
4499674	100647068
248672	100647336
3709523	100647336
1518910	100647068
2720742	100646952
2720742	100646909
2720742	100646765
2720742	100646947
2720742	100646960
2102606	100646782
3455412	100647336
4200614	100647068
4170068	100647230
4170068	100647232
4170068	100647235
4170068	100647228
436905	100647336
3695651	100646782
1703128	100646782
62210	100647068
3450040	100647226
3718601	100647068
7178510	100647068
3873421	100647336
4842090	100647068
3812898	100646782
3568397	100647232
3568397	100647235
2182786	100647237
2182786	100647235
4863606	100647068
3336152	100646782
992551	100647068
1347280	100646872
3534921	100647232
3534921	100647237
3534921	100647235
4264537	100647068
7064033	100646952
7064033	100646909
7064033	100646765
7064033	100646947
7064033	100646960
5749271	100647068
3774372	100647068
3810640	100647068
4878633	100648328
2864575	100647922
2864575	100648143
2864575	100647948
6063042	100648328
280072	100648328
4515206	100648328
5788069	100648328
4059925	100647922
4059925	100648143
4059925	100647948
3734548	100648328
4497815	100648328
7181821	100648328
7089187	100647922
7089187	100648143
7089187	100647948
8414256	100648328
5806463	100648328
7082929	100648328
3448599	100648328
5916969	100648328
3743726	100648328
8418465	100648328
4530661	100648328
7907239	100647922
7907239	100648143
7907239	100647948
4600937	100648328
8255702	100648328
23648	100648328
7222765	100648328
4194749	100648328
501793	100648328
4898704	100648328
4871390	100648328
6194310	100648328
7161180	100648328
2752090	100648328
4514598	100648328
2778778	100648328
719491	100647922
719491	100648143
719491	100647948
5218791	100648735
5218791	100648611
5218791	100648616
5218791	100648628
5218791	100648724
5218791	100648717
5218791	100648595
5218791	100648574
5218791	100648568
4852684	100648611
4852684	100648616
4852684	100648628
4852684	100648724
4852684	100648717
4852684	100648728
4852684	100648595
4852684	100648598
4852684	100648574
4852684	100648634
4976083	100648735
4976083	100648611
4976083	100648706
4976083	100648616
4976083	100648628
4976083	100648724
4976083	100648634
4976083	100648728
4976083	100648595
4976083	100648574
4976083	100648704
4976083	100648568
4976083	100648597
4203391	100648704
4203391	100648728
4203391	100648582
6894583	100648717
6894583	100648593
1503296	100648735
1503296	100648611
1503296	100648616
1503296	100648628
1503296	100648724
1503296	100648717
1503296	100648595
1503296	100648574
1503296	100648568
4843902	100648704
4843902	100648728
4843902	100648630
4843902	100648574
4843902	100648568
4279776	100648735
4279776	100648611
4279776	100648616
4279776	100648628
4279776	100648724
4279776	100648717
4279776	100648595
4279776	100648574
4279776	100648568
5045357	100648735
5045357	100648611
5045357	100648616
5045357	100648628
5045357	100648724
5045357	100648717
5045357	100648595
5045357	100648574
5045357	100648568
4512419	100648704
4512419	100648728
4512419	100648630
4512419	100648574
4512419	100648568
668185	100648704
668185	100648728
668185	100648574
668185	100648634
4186786	100648704
4186786	100648728
7574104	100648704
7574104	100648728
7574104	100648630
7574104	100648574
7574104	100648568
5820323	100648735
5820323	100648611
5820323	100648616
5820323	100648628
5820323	100648724
5820323	100648717
5820323	100648598
5820323	100648574
5820323	100648568
4898833	100648704
4898833	100648728
4898833	100648630
4898833	100648574
4898833	100648568
4536545	100648704
4536545	100648728
4536545	100648630
4536545	100648574
4536545	100648568
5740337	100648706
5740337	100648628
5740337	100648634
5740337	100648728
5740337	100648574
5740337	100648717
5740337	100648597
4197484	100648735
4197484	100648611
4197484	100648724
4197484	100648717
5714902	100648735
5714902	100648611
5714902	100648616
5714902	100648724
5714902	100648717
5714902	100648728
5714902	100648595
5714902	100648574
5714902	100648704
5714902	100648634
5714902	100648593
5714902	100648568
5714902	100648597
4623340	100648735
4623340	100648582
4623340	100648628
4623340	100648724
4623340	100648728
4623340	100648574
4623340	100648593
4623340	100648597
9069657	100648735
9069657	100648582
9069657	100648628
9069657	100648724
9069657	100648728
9069657	100648574
9069657	100648593
9069657	100648597
4884845	100648735
4884845	100648611
4884845	100648616
4884845	100648628
4884845	100648724
4884845	100648717
4884845	100648595
4884845	100648574
4884845	100648568
6064963	100648706
6064963	100648634
6064963	100648728
6064963	100648717
6064963	100648597
4905987	100648735
4905987	100648582
4905987	100648628
4905987	100648724
4905987	100648728
4905987	100648574
4905987	100648593
4905987	100648597
5725098	100648704
5725098	100648728
5725098	100648630
5725098	100648574
5725098	100648568
4845207	100648735
4845207	100648582
4845207	100648628
4845207	100648724
4845207	100648728
4845207	100648574
4845207	100648593
4845207	100648597
7593272	100648735
7593272	100648582
7593272	100648628
7593272	100648724
7593272	100648728
7593272	100648574
7593272	100648593
7593272	100648597
4571227	100648704
4571227	100648728
4571227	100648630
4571227	100648574
4571227	100648568
5869139	100648611
5869139	100648616
5869139	100648628
5869139	100648724
5869139	100648717
5869139	100648728
5869139	100648595
5869139	100648598
5869139	100648574
5869139	100648634
5869139	100648568
5934132	100648735
5934132	100648611
5934132	100648616
5934132	100648628
5934132	100648724
5934132	100648717
5934132	100648595
5934132	100648574
5934132	100648568
5764889	100648735
5764889	100648611
5764889	100648582
5764889	100648616
5764889	100648628
5764889	100648724
5764889	100648717
5764889	100648728
5764889	100648595
5764889	100648598
5764889	100648634
5764889	100648593
5764889	100648568
5764889	100648597
6056264	100648735
6056264	100648611
6056264	100648616
6056264	100648628
6056264	100648724
6056264	100648717
6056264	100648595
6056264	100648574
6056264	100648568
4881250	100648735
4881250	100648582
4881250	100648628
4881250	100648724
4881250	100648728
4881250	100648574
4881250	100648593
4881250	100648597
1978984	100648735
1978984	100648611
1978984	100648706
1978984	100648616
1978984	100648628
1978984	100648724
1978984	100648634
1978984	100648728
1978984	100648595
1978984	100648598
1978984	100648574
1978984	100648704
1978984	100648593
1978984	100648568
1978984	100648597
5748926	100648611
5748926	100648616
5748926	100648628
5748926	100648724
5748926	100648717
5748926	100648728
5748926	100648595
5748926	100648598
5748926	100648634
5748926	100648568
4921301	100648735
4921301	100648611
4921301	100648616
4921301	100648628
4921301	100648724
4921301	100648717
4921301	100648595
4921301	100648574
5102225	100648704
5102225	100648728
5102225	100648630
5102225	100648574
5102225	100648568
4547371	100648704
4547371	100648728
4547371	100648630
4547371	100648568
4899063	100648735
4899063	100648611
4899063	100648582
4899063	100648616
4899063	100648724
4899063	100648717
4899063	100648728
4899063	100648598
4899063	100648634
4899063	100648593
4899063	100648568
4899063	100648597
7598955	100648735
7598955	100648611
7598955	100648616
7598955	100648628
7598955	100648724
7598955	100648717
7598955	100648574
7598955	100648568
4591769	100648704
4591769	100648728
4591769	100648630
4591769	100648574
4591769	100648568
4852633	100648706
4852633	100648628
4852633	100648634
4852633	100648728
4852633	100648574
4852633	100648717
4852633	100648597
4859466	100648704
4859466	100648728
4859466	100648630
4859466	100648574
4859466	100648568
2932325	100648735
2932325	100648611
2932325	100648706
2932325	100648616
2932325	100648628
2932325	100648724
2932325	100648634
2932325	100648728
2932325	100648595
2932325	100648598
2932325	100648574
2932325	100648704
2932325	100648593
2932325	100648568
2932325	100648597
4924266	100648735
4924266	100648611
4924266	100648582
4924266	100648616
4924266	100648628
4924266	100648724
4924266	100648717
4924266	100648728
4924266	100648595
4924266	100648598
4924266	100648634
4924266	100648593
4924266	100648568
4924266	100648597
5054386	100648611
5054386	100648616
5054386	100648628
5054386	100648724
5054386	100648717
5054386	100648595
5054386	100648568
3361029	100648706
3361029	100648628
3361029	100648634
3361029	100648728
3361029	100648574
3361029	100648717
3361029	100648597
4899365	100648704
4899365	100648728
4899365	100648630
4899365	100648574
4899365	100648568
4548423	100648704
4548423	100648728
4548423	100648630
4548423	100648574
4548423	100648568
4628650	100648704
4628650	100648728
4628650	100648630
4628650	100648574
4628650	100648568
5776680	100648735
5776680	100648611
5776680	100648706
5776680	100648616
5776680	100648628
5776680	100648724
5776680	100648634
5776680	100648728
5776680	100648595
5776680	100648598
5776680	100648574
5776680	100648704
5776680	100648593
5776680	100648568
5776680	100648597
5103084	100648706
5103084	100648628
5103084	100648728
5103084	100648574
5103084	100648597
2781536	100648706
2781536	100648628
2781536	100648634
2781536	100648728
2781536	100648574
2781536	100648717
2781536	100648597
6157845	100648706
6157845	100648628
6157845	100648634
6157845	100648728
6157845	100648574
6157845	100648717
6157845	100648597
4876231	100648735
4876231	100648582
4876231	100648628
4876231	100648724
4876231	100648728
4876231	100648574
4876231	100648593
4876231	100648597
5009065	100648704
5009065	100648728
5009065	100648630
5009065	100648574
5009065	100648568
5872039	100648717
5872039	100648593
2626046	100648735
2626046	100648611
2626046	100648616
2626046	100648628
2626046	100648724
2626046	100648717
2626046	100648595
2626046	100648574
2626046	100648568
1461321	100648704
1461321	100648728
1461321	100648630
1461321	100648574
1461321	100648568
5483159	100648706
5483159	100648628
5483159	100648634
5483159	100648728
5483159	100648574
5483159	100648717
5483159	100648597
5851828	100648611
5851828	100648616
5851828	100648628
5851828	100648724
5851828	100648717
5851828	100648574
5851828	100648568
4227045	100648735
4227045	100648616
4227045	100648628
4227045	100648724
4227045	100648717
4227045	100648595
4227045	100648598
4227045	100648574
4227045	100648568
5126108	100648704
5126108	100648728
5126108	100648630
5126108	100648574
5126108	100648568
8239299	100648735
8239299	100648611
8239299	100648616
8239299	100648628
8239299	100648724
8239299	100648717
8239299	100648595
8239299	100648574
8239299	100648568
8202416	100648735
8202416	100648582
8202416	100648628
8202416	100648724
8202416	100648728
8202416	100648574
8202416	100648593
8202416	100648597
4587889	100648704
4587889	100648728
4587889	100648630
4587889	100648574
4587889	100648568
5086358	100648735
5086358	100648582
5086358	100648628
5086358	100648724
5086358	100648728
5086358	100648574
5086358	100648593
5086358	100648597
4881489	100648735
4881489	100648611
4881489	100648616
4881489	100648628
4881489	100648724
4881489	100648717
4881489	100648595
4881489	100648574
4881489	100648568
4631426	100648706
4631426	100648628
4631426	100648634
4631426	100648728
4631426	100648574
4631426	100648717
4631426	100648597
1843191	100648735
1843191	100648611
1843191	100648616
1843191	100648628
1843191	100648724
1843191	100648717
1843191	100648728
1843191	100648574
1843191	100648704
1843191	100648597
1843191	100648595
1843191	100648582
4174035	100648611
4174035	100648616
4174035	100648628
4174035	100648724
4174035	100648717
4174035	100648728
4174035	100648595
4174035	100648574
4174035	100648634
4174035	100648568
4846977	100648735
4846977	100648611
4846977	100648616
4846977	100648628
4846977	100648724
4846977	100648717
4846977	100648598
4846977	100648574
4846977	100648568
5004982	100648735
5004982	100648611
5004982	100648616
5004982	100648628
5004982	100648724
5004982	100648717
5004982	100648595
5004982	100648574
4549517	100648706
4549517	100648628
4549517	100648728
4549517	100648574
4549517	100648597
3334023	100648706
3334023	100648628
3334023	100648634
3334023	100648728
3334023	100648574
3334023	100648717
3334023	100648597
4542579	100648704
4542579	100648728
4542579	100648630
4542579	100648574
4542579	100648568
4890048	100648735
4890048	100648582
4890048	100648628
4890048	100648724
4890048	100648728
4890048	100648574
4890048	100648593
4890048	100648597
5773368	100648735
5773368	100648582
5773368	100648628
5773368	100648724
5773368	100648728
5773368	100648574
5773368	100648593
5773368	100648597
3365391	100648735
3365391	100648611
3365391	100648628
3365391	100648724
3365391	100648717
3365391	100648598
3365391	100648574
5773638	100648611
5773638	100648582
5773638	100648616
5773638	100648628
5773638	100648717
5773638	100648728
5773638	100648634
5773638	100648593
5773638	100648597
799579	100648735
799579	100648611
799579	100648616
799579	100648628
799579	100648724
799579	100648717
799579	100648595
799579	100648574
799579	100648568
5898976	100648735
5898976	100648582
5898976	100648628
5898976	100648724
5898976	100648728
5898976	100648574
5898976	100648593
5898976	100648597
3830739	100648735
3830739	100648582
3830739	100648628
3830739	100648724
3830739	100648728
3830739	100648574
3830739	100648593
3830739	100648597
8518499	100648735
8518499	100648611
8518499	100648616
8518499	100648724
8518499	100648717
8518499	100648728
8518499	100648595
8518499	100648598
8518499	100648574
8518499	100648704
8518499	100648634
8518499	100648593
8518499	100648568
8518499	100648597
2379988	100648704
2379988	100648728
2379988	100648630
2379988	100648574
2379988	100648634
2379988	100648568
4907575	100648735
4907575	100648582
4907575	100648628
4907575	100648724
4907575	100648728
4907575	100648574
4907575	100648593
4907575	100648597
4213207	100648611
4213207	100648616
4213207	100648628
4213207	100648724
4213207	100648717
4213207	100648598
4213207	100648574
4213207	100648568
4569668	100648704
4569668	100648728
4569668	100648630
4569668	100648634
4569668	100648568
4572940	100648704
4572940	100648728
4572940	100648630
4572940	100648574
4572940	100648568
4853841	100648704
4853841	100648728
4853841	100648630
4853841	100648574
4853841	100648568
4866741	100648735
4866741	100648611
4866741	100648616
4866741	100648628
4866741	100648724
4866741	100648717
4866741	100648574
4866741	100648568
4541229	100648704
4541229	100648728
4541229	100648630
4541229	100648574
4541229	100648568
7634530	100648706
7634530	100648628
7634530	100648634
7634530	100648728
7634530	100648574
7634530	100648717
7634530	100648597
9269234	100648735
9269234	100648628
9269234	100648724
9269234	100648728
9269234	100648574
9269234	100648593
9269234	100648597
4966503	100648735
4966503	100648611
4966503	100648616
4966503	100648628
4966503	100648724
4966503	100648717
4966503	100648574
2981281	100648628
2981281	100648634
2981281	100648728
2981281	100648574
2981281	100648704
2981281	100648717
2981281	100648568
5130590	100648611
5130590	100648616
5130590	100648628
5130590	100648724
5130590	100648717
5130590	100648728
5130590	100648574
5130590	100648634
5130590	100648568
4931136	100648735
4931136	100648582
4931136	100648628
4931136	100648724
4931136	100648728
4931136	100648574
4931136	100648593
4931136	100648597
4249983	100648611
4249983	100648616
4249983	100648628
4249983	100648724
4249983	100648717
4249983	100648728
4249983	100648598
4249983	100648634
4249983	100648568
2722463	100648704
2722463	100648728
2722463	100648630
2722463	100648574
2722463	100648568
4894808	100648704
4894808	100648728
4894808	100648630
4894808	100648574
4894808	100648568
717853	100648735
717853	100648611
717853	100648616
717853	100648628
717853	100648724
717853	100648717
717853	100648598
717853	100648574
717853	100648568
4602859	100648704
4602859	100648728
4602859	100648630
4602859	100648574
4602859	100648568
5900723	100648735
5900723	100648611
5900723	100648706
5900723	100648616
5900723	100648628
5900723	100648724
5900723	100648634
5900723	100648728
5900723	100648595
5900723	100648598
5900723	100648574
5900723	100648704
5900723	100648593
5900723	100648568
5900723	100648597
4952205	100648735
4952205	100648582
4952205	100648628
4952205	100648724
4952205	100648728
4952205	100648574
4952205	100648593
4952205	100648597
4874378	100648735
4874378	100648611
4874378	100648706
4874378	100648616
4874378	100648628
4874378	100648724
4874378	100648634
4874378	100648728
4874378	100648595
4874378	100648574
4874378	100648704
4874378	100648593
4874378	100648568
4874378	100648597
5183247	100648611
5183247	100648616
5183247	100648628
5183247	100648724
5183247	100648717
5183247	100648595
5183247	100648574
5183247	100648568
2842154	100648735
2842154	100648582
2842154	100648628
2842154	100648724
2842154	100648717
2842154	100648728
2842154	100648574
2842154	100648593
2842154	100648597
4844706	100648611
4844706	100648616
4844706	100648724
4844706	100648717
4844706	100648728
4844706	100648574
4844706	100648704
4844706	100648634
4844706	100648593
4844706	100648568
4844706	100648597
2819228	100648735
2819228	100648611
2819228	100648706
2819228	100648616
2819228	100648628
2819228	100648724
2819228	100648634
2819228	100648728
2819228	100648595
2819228	100648598
2819228	100648574
2819228	100648704
2819228	100648593
2819228	100648568
2819228	100648597
4522897	100648593
4180438	100648704
4180438	100648728
4180438	100648630
4180438	100648574
4180438	100648634
4180438	100648568
1550840	100648611
1550840	100648616
1550840	100648628
1550840	100648717
1550840	100648574
1550840	100648568
4949665	100648706
4949665	100648628
4949665	100648634
4949665	100648728
4949665	100648574
4949665	100648717
4949665	100648597
4536425	100648704
4536425	100648728
4536425	100648630
4536425	100648574
4536425	100648568
4889517	100648704
4889517	100648728
4889517	100648630
4889517	100648574
4889517	100648568
6029234	100648735
6029234	100648611
6029234	100648616
6029234	100648628
6029234	100648724
6029234	100648717
6029234	100648728
6029234	100648598
6029234	100648574
6029234	100648704
6029234	100648597
6029234	100648595
6029234	100648582
9055860	100648735
9055860	100648611
9055860	100648616
9055860	100648628
9055860	100648724
9055860	100648717
9055860	100648595
9055860	100648574
9055860	100648568
7114177	100648611
7114177	100648616
7114177	100648628
7114177	100648724
7114177	100648717
7114177	100648595
7114177	100648574
7114177	100648568
3799031	100648706
3799031	100648628
3799031	100648634
3799031	100648728
3799031	100648574
3799031	100648717
3799031	100648597
5067197	100648582
5067197	100648628
5067197	100648717
5067197	100648728
5067197	100648630
5067197	100648597
4888484	100648704
4888484	100648728
4888484	100648630
4888484	100648574
4888484	100648568
4539927	100648735
4539927	100648611
4539927	100648616
4539927	100648628
4539927	100648717
4539927	100648574
4539927	100648568
8382927	100648735
8382927	100648582
8382927	100648628
8382927	100648724
8382927	100648728
8382927	100648574
8382927	100648593
8382927	100648597
4527490	100648704
4527490	100648728
4527490	100648630
4527490	100648574
4527490	100648568
8436530	100648735
8436530	100648582
8436530	100648628
8436530	100648724
8436530	100648728
8436530	100648574
8436530	100648593
8436530	100648597
4854078	100648704
4854078	100648728
4854078	100648630
4854078	100648574
4854078	100648568
3376388	100648735
3376388	100648611
3376388	100648616
3376388	100648628
3376388	100648724
3376388	100648717
3376388	100648595
3376388	100648574
3376388	100648568
4501060	100648704
4501060	100648728
4501060	100648630
4501060	100648574
4501060	100648568
2364961	100648735
2364961	100648582
2364961	100648628
2364961	100648724
2364961	100648728
2364961	100648574
2364961	100648593
2364961	100648597
4172029	100648735
4172029	100648611
4172029	100648616
4172029	100648628
4172029	100648724
4172029	100648717
4172029	100648568
5830313	100648735
5830313	100648582
5830313	100648628
5830313	100648724
5830313	100648728
5830313	100648574
5830313	100648593
5830313	100648597
160847	100648706
160847	100648628
160847	100648634
160847	100648728
160847	100648574
160847	100648717
160847	100648597
4994917	100648704
4994917	100648728
4994917	100648630
4994917	100648574
4994917	100648568
23808	100648706
23808	100648628
23808	100648634
23808	100648728
23808	100648574
23808	100648717
23808	100648597
4220501	100648704
4220501	100648728
4220501	100648582
4890868	100648704
4890868	100648728
4890868	100648630
4890868	100648574
4890868	100648568
3338387	100648704
3338387	100648728
3338387	100648630
3338387	100648574
3338387	100648568
4883590	100648704
4883590	100648728
4883590	100648630
4883590	100648574
4883590	100648568
2404247	100648611
2404247	100648616
2404247	100648628
2404247	100648724
2404247	100648717
2404247	100648595
2404247	100648574
2404247	100648568
2400316	100648611
2400316	100648616
2400316	100648628
2400316	100648724
2400316	100648717
2400316	100648728
2400316	100648595
2400316	100648574
2400316	100648634
2400316	100648568
4862454	100648735
4862454	100648582
4862454	100648628
4862454	100648724
4862454	100648728
4862454	100648574
4862454	100648593
4862454	100648597
609943	100648735
609943	100648628
609943	100648724
609943	100648717
609943	100648598
609943	100648574
4936537	100648704
4936537	100648728
4936537	100648582
5957536	100648735
5957536	100648611
5957536	100648616
5957536	100648628
5957536	100648724
5957536	100648717
5957536	100648598
5957536	100648574
5957536	100648568
4530105	100648704
4530105	100648728
4530105	100648630
4530105	100648574
4530105	100648568
5743657	100648704
5743657	100648728
5743657	100648630
5743657	100648574
5743657	100648568
4581714	100648704
4581714	100648728
4581714	100648630
4581714	100648574
4581714	100648568
4940277	100648704
4940277	100648728
4940277	100648630
4940277	100648574
4940277	100648568
4917642	100648704
4917642	100648728
4917642	100648630
4917642	100648574
4917642	100648568
4518638	100648735
4518638	100648611
4518638	100648582
4518638	100648616
4518638	100648628
4518638	100648724
4518638	100648717
4518638	100648728
4518638	100648595
4518638	100648598
4518638	100648634
4518638	100648597
7207905	100648735
7207905	100648582
7207905	100648628
7207905	100648724
7207905	100648630
7207905	100648574
7207905	100648704
7207905	100648593
7207905	100648568
